id_all,question,statement1,statement2,resolution,percent
df79f224-10e1-c2bc-8eb5-df29a50140b0+85f388bd-a96f-4c67-90a3-b054140bcbda+aad54553-317d-4a59-aa18-b113dd6a8d19+cfe1d6a0-064c-428b-8a4e-d999a59c94a4,Imagine you are shopping for frozen breaded raw stuffed chicken breasts in your grocery store. What would you look for in such a product to be convinced to buy it?,price,I would look for price,0,0.75
df79f224-10e1-c2bc-8eb5-df29a50140b0+85f388bd-a96f-4c67-90a3-b054140bcbda+b5633a26-0af4-4bf8-b9d0-d5bc8ac3d540+7fabb980-9988-401c-b9eb-e7cffa2bde12,Imagine you are shopping for frozen breaded raw stuffed chicken breasts in your grocery store. What would you look for in such a product to be convinced to buy it?,Chicken raised without hormones,"all white meat, hormone free",0,0.75
df79f224-10e1-c2bc-8eb5-df29a50140b0+85f388bd-a96f-4c67-90a3-b054140bcbda+b5633a26-0af4-4bf8-b9d0-d5bc8ac3d540+9275fa38-b8c1-42b3-9388-ee9ad97d30e3,Imagine you are shopping for frozen breaded raw stuffed chicken breasts in your grocery store. What would you look for in such a product to be convinced to buy it?,Chicken raised without hormones,Quality of chicken,0,0.7777777777777778
df79f224-10e1-c2bc-8eb5-df29a50140b0+85f388bd-a96f-4c67-90a3-b054140bcbda+b962da9e-d0b6-48d8-abbd-6aa7b7a115fc+2b2c54c6-8410-4cc9-baf7-c4cb400e93aa,Imagine you are shopping for frozen breaded raw stuffed chicken breasts in your grocery store. What would you look for in such a product to be convinced to buy it?,A good price,reasonably priced,0,0.8181818181818182
df79f224-10e1-c2bc-8eb5-df29a50140b0+85f388bd-a96f-4c67-90a3-b054140bcbda+db23f446-925f-4913-9bd9-2a28b1bbd80e+01568181-96ba-46ee-aef1-4181f4fbe5bc,Imagine you are shopping for frozen breaded raw stuffed chicken breasts in your grocery store. What would you look for in such a product to be convinced to buy it?,Interesting flavor combinations,flavor,0,0.7894736842105263
df79f224-10e1-c2bc-8eb5-df29a50140b0+85f388bd-a96f-4c67-90a3-b054140bcbda+dd9222c4-a997-4dee-ae02-6917c4355c85+bfd13cd1-2b1c-4e87-a7fa-8fe915bd2c85,Imagine you are shopping for frozen breaded raw stuffed chicken breasts in your grocery store. What would you look for in such a product to be convinced to buy it?,I would look for the least amount of processing possible.,Least amount of preservatives,0,0.7692307692307693
df79f224-10e1-c2bc-8eb5-df29a50140b0+85f388bd-a96f-4c67-90a3-b054140bcbda+e63051b6-19fd-42aa-8025-44edea66dc21+6020a49d-2d6b-4b67-80ce-fb432ef1178e,Imagine you are shopping for frozen breaded raw stuffed chicken breasts in your grocery store. What would you look for in such a product to be convinced to buy it?,I look for a low price,Good price,0,0.8333333333333334
df79f224-10e1-c2bc-8eb5-df29a50140b0+85f388bd-a96f-4c67-90a3-b054140bcbda+e9c299fd-09c7-4e3c-8c50-719084cc650f+775e7ddf-7476-4850-8b25-ae6668249ba7,Imagine you are shopping for frozen breaded raw stuffed chicken breasts in your grocery store. What would you look for in such a product to be convinced to buy it?,stuffing ingredients,Quality of the stuffing ingredients,0,0.7142857142857143
df79f224-10e1-c2bc-8eb5-df29a50140b0+85f388bd-a96f-4c67-90a3-b054140bcbda+fe5ed86e-7073-42bb-983c-4e28a2afac35+2f5ede8e-7314-45b7-952e-e1707264f2f3,Imagine you are shopping for frozen breaded raw stuffed chicken breasts in your grocery store. What would you look for in such a product to be convinced to buy it?,A fine cut of meat.,Real meat,0,0.75
df79f224-10e1-c2bc-8eb5-df29a50140b0+c105d789-b8e1-4508-a402-ee5f8e9b7647+09e48ff2-32fa-47ba-9b4f-9cf493ee265f+ac4fab73-ad03-4074-968b-d994c3e09442,You mentioned that you would be likely to purchase the product in the picture that you just saw. Please tell us why you want to purchase the product? Please be detailed and specific.,looks great,Looks very good,0,0.7692307692307693
df79f224-10e1-c2bc-8eb5-df29a50140b0+c105d789-b8e1-4508-a402-ee5f8e9b7647+09e48ff2-32fa-47ba-9b4f-9cf493ee265f+b875ed18-a185-4130-b34e-c82f2ec5d870,You mentioned that you would be likely to purchase the product in the picture that you just saw. Please tell us why you want to purchase the product? Please be detailed and specific.,looks great,looks delicious,0,0.7777777777777778
df79f224-10e1-c2bc-8eb5-df29a50140b0+c105d789-b8e1-4508-a402-ee5f8e9b7647+0a65fdac-4471-4b22-9fba-8c8378076339+2d5a0820-360a-42ef-93c8-b47eb9f09e18,You mentioned that you would be likely to purchase the product in the picture that you just saw. Please tell us why you want to purchase the product? Please be detailed and specific.,Looks tasty,tasty,0,0.8333333333333334
df79f224-10e1-c2bc-8eb5-df29a50140b0+c105d789-b8e1-4508-a402-ee5f8e9b7647+168f52c7-d937-490e-adff-8b5b55e17f1c+394c10b1-d6ee-4c0f-8d6b-e05088ac413b,You mentioned that you would be likely to purchase the product in the picture that you just saw. Please tell us why you want to purchase the product? Please be detailed and specific.,Hormone free chicken,no hormones,0,0.8
df79f224-10e1-c2bc-8eb5-df29a50140b0+c105d789-b8e1-4508-a402-ee5f8e9b7647+215e097d-7c9e-455b-bd97-817d6e1d36bb+ba886536-7067-41d3-8606-dfd24cee8885,You mentioned that you would be likely to purchase the product in the picture that you just saw. Please tell us why you want to purchase the product? Please be detailed and specific.,looks appealing,looked good all natural,0,0.7692307692307693
df79f224-10e1-c2bc-8eb5-df29a50140b0+c105d789-b8e1-4508-a402-ee5f8e9b7647+410816f5-63c9-4105-aea4-1cda1f1ee629+959cfb9f-b0cc-4d0e-879d-bfd7ec099955,You mentioned that you would be likely to purchase the product in the picture that you just saw. Please tell us why you want to purchase the product? Please be detailed and specific.,I like that it's vegetarian fed chicken,Vegetarian chickens,0,0.75
df79f224-10e1-c2bc-8eb5-df29a50140b0+c105d789-b8e1-4508-a402-ee5f8e9b7647+410816f5-63c9-4105-aea4-1cda1f1ee629+dbcb4259-89c1-44df-a8ed-64e6017c21bd,You mentioned that you would be likely to purchase the product in the picture that you just saw. Please tell us why you want to purchase the product? Please be detailed and specific.,I like that it's vegetarian fed chicken,It looks like it is prepared for a vegetarian which I like,0,0.7142857142857143
df79f224-10e1-c2bc-8eb5-df29a50140b0+c105d789-b8e1-4508-a402-ee5f8e9b7647+4311bb07-96ff-4e9a-89e7-a70c3aa26e35+2d5a0820-360a-42ef-93c8-b47eb9f09e18,You mentioned that you would be likely to purchase the product in the picture that you just saw. Please tell us why you want to purchase the product? Please be detailed and specific.,Breaded chicken with ham is tasty.,tasty,0,0.75
df79f224-10e1-c2bc-8eb5-df29a50140b0+c105d789-b8e1-4508-a402-ee5f8e9b7647+4311bb07-96ff-4e9a-89e7-a70c3aa26e35+a66e2c13-20c3-431b-af8f-f60556f030b7,You mentioned that you would be likely to purchase the product in the picture that you just saw. Please tell us why you want to purchase the product? Please be detailed and specific.,Breaded chicken with ham is tasty.,Bc I love chicken,0,0.7142857142857143
df79f224-10e1-c2bc-8eb5-df29a50140b0+c105d789-b8e1-4508-a402-ee5f8e9b7647+612896b4-3e20-464e-b202-bec53c56a3a1+948970a1-36cf-4412-be92-eeca39e7960f,You mentioned that you would be likely to purchase the product in the picture that you just saw. Please tell us why you want to purchase the product? Please be detailed and specific.,it looks delicious,It looks like it would taste good.,0,0.8271604938271605
df79f224-10e1-c2bc-8eb5-df29a50140b0+c105d789-b8e1-4508-a402-ee5f8e9b7647+73284f01-ba18-4069-8658-e4e1c425de1d+948970a1-36cf-4412-be92-eeca39e7960f,You mentioned that you would be likely to purchase the product in the picture that you just saw. Please tell us why you want to purchase the product? Please be detailed and specific.,It looks good,It looks like it would taste good.,0,0.7
df79f224-10e1-c2bc-8eb5-df29a50140b0+c105d789-b8e1-4508-a402-ee5f8e9b7647+73584729-e2f7-42cd-9680-11fd7705b87d+9e89a6c2-77aa-4d99-ae0d-983437409958,You mentioned that you would be likely to purchase the product in the picture that you just saw. Please tell us why you want to purchase the product? Please be detailed and specific.,It sounded healthy,Its healthy,0,0.7142857142857143
df79f224-10e1-c2bc-8eb5-df29a50140b0+c105d789-b8e1-4508-a402-ee5f8e9b7647+745e991b-5868-4f65-ba73-891897f44b55+09e48ff2-32fa-47ba-9b4f-9cf493ee265f,You mentioned that you would be likely to purchase the product in the picture that you just saw. Please tell us why you want to purchase the product? Please be detailed and specific.,Looks good,looks great,0,0.8125
df79f224-10e1-c2bc-8eb5-df29a50140b0+c105d789-b8e1-4508-a402-ee5f8e9b7647+745e991b-5868-4f65-ba73-891897f44b55+73284f01-ba18-4069-8658-e4e1c425de1d,You mentioned that you would be likely to purchase the product in the picture that you just saw. Please tell us why you want to purchase the product? Please be detailed and specific.,Looks good,It looks good,0,0.8333333333333334
df79f224-10e1-c2bc-8eb5-df29a50140b0+c105d789-b8e1-4508-a402-ee5f8e9b7647+745e991b-5868-4f65-ba73-891897f44b55+ac4fab73-ad03-4074-968b-d994c3e09442,You mentioned that you would be likely to purchase the product in the picture that you just saw. Please tell us why you want to purchase the product? Please be detailed and specific.,Looks good,Looks very good,0,0.8125
df79f224-10e1-c2bc-8eb5-df29a50140b0+c105d789-b8e1-4508-a402-ee5f8e9b7647+7a1601b7-5cd6-428f-b011-26627c91a1bc+ea947b30-d8af-46a3-9020-592f8cf94fc7,You mentioned that you would be likely to purchase the product in the picture that you just saw. Please tell us why you want to purchase the product? Please be detailed and specific.,cheese,the cheese is very important,0,0.7777777777777778
df79f224-10e1-c2bc-8eb5-df29a50140b0+c105d789-b8e1-4508-a402-ee5f8e9b7647+8f0d97f6-40bd-4133-af57-918b25f94912+959cfb9f-b0cc-4d0e-879d-bfd7ec099955,You mentioned that you would be likely to purchase the product in the picture that you just saw. Please tell us why you want to purchase the product? Please be detailed and specific.,vegetarian raised chicken,Vegetarian chickens,0,0.8095238095238095
df79f224-10e1-c2bc-8eb5-df29a50140b0+c105d789-b8e1-4508-a402-ee5f8e9b7647+9bc6f210-3c06-433c-b507-21949d39875b+1e63789c-a5fc-4ac3-ace4-c9614ed88e1c,You mentioned that you would be likely to purchase the product in the picture that you just saw. Please tell us why you want to purchase the product? Please be detailed and specific.,Ingredients listed,I like the ingredients that it's stuffed with,0,0.7272727272727273
df79f224-10e1-c2bc-8eb5-df29a50140b0+c105d789-b8e1-4508-a402-ee5f8e9b7647+9e89a6c2-77aa-4d99-ae0d-983437409958+5765f08a-a973-41bb-84b6-b23c9901ac37,You mentioned that you would be likely to purchase the product in the picture that you just saw. Please tell us why you want to purchase the product? Please be detailed and specific.,Its healthy,it is very healthy,0,0.75
df79f224-10e1-c2bc-8eb5-df29a50140b0+c105d789-b8e1-4508-a402-ee5f8e9b7647+a276707a-bbe3-4c7a-bd67-5dada7d82563+612896b4-3e20-464e-b202-bec53c56a3a1,You mentioned that you would be likely to purchase the product in the picture that you just saw. Please tell us why you want to purchase the product? Please be detailed and specific.,looks very appealing,it looks delicious,0,0.7777777777777778
df79f224-10e1-c2bc-8eb5-df29a50140b0+c105d789-b8e1-4508-a402-ee5f8e9b7647+a276707a-bbe3-4c7a-bd67-5dada7d82563+ba886536-7067-41d3-8606-dfd24cee8885,You mentioned that you would be likely to purchase the product in the picture that you just saw. Please tell us why you want to purchase the product? Please be detailed and specific.,looks very appealing,looked good all natural,0,0.7142857142857143
df79f224-10e1-c2bc-8eb5-df29a50140b0+c105d789-b8e1-4508-a402-ee5f8e9b7647+ac4fab73-ad03-4074-968b-d994c3e09442+948970a1-36cf-4412-be92-eeca39e7960f,You mentioned that you would be likely to purchase the product in the picture that you just saw. Please tell us why you want to purchase the product? Please be detailed and specific.,Looks very good,It looks like it would taste good.,0,0.8
df79f224-10e1-c2bc-8eb5-df29a50140b0+c105d789-b8e1-4508-a402-ee5f8e9b7647+bb801761-0731-4b8c-8086-50a266277a64+ea947b30-d8af-46a3-9020-592f8cf94fc7,You mentioned that you would be likely to purchase the product in the picture that you just saw. Please tell us why you want to purchase the product? Please be detailed and specific.,I love cheese,the cheese is very important,0,0.8333333333333334
df79f224-10e1-c2bc-8eb5-df29a50140b0+c105d789-b8e1-4508-a402-ee5f8e9b7647+c2ca41e1-dce3-4a54-ae85-2b3a6c94034f+1e63789c-a5fc-4ac3-ace4-c9614ed88e1c,You mentioned that you would be likely to purchase the product in the picture that you just saw. Please tell us why you want to purchase the product? Please be detailed and specific.,it looks like it would taste good,I like the ingredients that it's stuffed with,0,0.75
df79f224-10e1-c2bc-8eb5-df29a50140b0+c105d789-b8e1-4508-a402-ee5f8e9b7647+c2ca41e1-dce3-4a54-ae85-2b3a6c94034f+ac4fab73-ad03-4074-968b-d994c3e09442,You mentioned that you would be likely to purchase the product in the picture that you just saw. Please tell us why you want to purchase the product? Please be detailed and specific.,it looks like it would taste good,Looks very good,0,0.7142857142857143
df79f224-10e1-c2bc-8eb5-df29a50140b0+c105d789-b8e1-4508-a402-ee5f8e9b7647+e0d4231e-cbef-4df1-a049-76b4ff258f24+4311bb07-96ff-4e9a-89e7-a70c3aa26e35,You mentioned that you would be likely to purchase the product in the picture that you just saw. Please tell us why you want to purchase the product? Please be detailed and specific.,better chicken,Breaded chicken with ham is tasty.,0,0.7142857142857143
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+0b3a0238-d3db-47d8-99e5-84e29d2a06b6+2543bf3c-587a-4e42-bfdd-c33fddc1769b,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,how the chicken is raised,It is made with 100% vegetarian chicken,0,0.8181818181818182
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+0b3a0238-d3db-47d8-99e5-84e29d2a06b6+e97fc8a1-ea5c-43f9-a6b6-9cb0258f3718,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,how the chicken is raised,The facts about the chicken.,0,0.7142857142857143
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+0b3a0238-d3db-47d8-99e5-84e29d2a06b6+e99459de-0239-46df-8929-ca46a6bfc49d,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,how the chicken is raised,"How much was there, no antibiotics fed to the chicken",0,0.8333333333333334
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+10c43ffb-223d-49fc-ab84-0c4e75d38702+6ebc0337-e7f9-4979-9c38-7c7594d768fc,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,Healthy,Healthy facts,0,0.7692307692307693
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+184bb142-0f0a-45a6-8fc3-24963b6e68da+0b3a0238-d3db-47d8-99e5-84e29d2a06b6,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,The information of how the chicken is grown,how the chicken is raised,0,0.8125
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+184bb142-0f0a-45a6-8fc3-24963b6e68da+6b111158-1fde-4b70-bc51-537b535c7367,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,The information of how the chicken is grown,Shows what the chicken is fed,0,0.7142857142857143
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+184bb142-0f0a-45a6-8fc3-24963b6e68da+6f0fcc2a-ec46-4d42-90ea-74ab210c0d76,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,The information of how the chicken is grown,I know what the chicken's diet was,0,0.7735849056603774
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+2009c2c4-376d-4a65-8f68-5a7680255537+6ac61930-2255-4154-9b19-a37f0700c9bf,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,"All natural, no antibiotics, fresh",Ingredients listed,0,0.7
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+2d99a7a8-ccb3-4e71-b870-737e54574bcd+1e23f143-47c9-4049-ac63-f17cd62710ce,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,the front of the package.,words in front of the package,0,0.7142857142857143
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+30ef9c26-7efe-419f-9d73-62e367d89f3f+2543bf3c-587a-4e42-bfdd-c33fddc1769b,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,it said vegetarian,It is made with 100% vegetarian chicken,0,0.7777777777777778
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+3caa84da-ec1f-404b-891c-22ca6d469cff+141c4778-d38b-4714-8683-5e71b37b0a92,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,Packaging,infromation on front,0,0.7272727272727273
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+3caa84da-ec1f-404b-891c-22ca6d469cff+a4e433a8-b47d-4f60-8c90-380081e7655e,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,Packaging,package size,0,0.7777777777777778
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+5ce6f59c-8a8a-4dbd-b76a-12775f30fc42+8a7e8b68-f9c8-4110-b315-b60f81e8b064,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,the way the package looks,It looked appealing,0,0.75
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+602d3e43-2db4-4089-a9da-5414c90f48c5+6f0fcc2a-ec46-4d42-90ea-74ab210c0d76,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,It shwoed the healthy benefit of the chicken.,I know what the chicken's diet was,0,0.7142857142857143
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+602d3e43-2db4-4089-a9da-5414c90f48c5+cc962a48-0ac1-4ae5-a714-a6b2069b0f7c,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,It shwoed the healthy benefit of the chicken.,Made of 100 percent real chicken,0,0.7777777777777778
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+602d3e43-2db4-4089-a9da-5414c90f48c5+e99459de-0239-46df-8929-ca46a6bfc49d,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,It shwoed the healthy benefit of the chicken.,"How much was there, no antibiotics fed to the chicken",0,0.75
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+6566fca4-2c5c-4ef5-a89c-409b86c2af78+30381091-52ae-4d2f-8b4a-7d71a99cc9ce,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,The description had as much information to make the product appealing.,All pertinent product information was shown on the front of package.,0,0.8333333333333334
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+6ac61930-2255-4154-9b19-a37f0700c9bf+6582916f-2b53-4ba7-bab3-a84132141fe3,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,Ingredients listed,"It listed that it is all natural, no antibiotics",0,0.7777777777777778
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+6ebc0337-e7f9-4979-9c38-7c7594d768fc+e97fc8a1-ea5c-43f9-a6b6-9cb0258f3718,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,Healthy facts,The facts about the chicken.,0,0.8125
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+7ccc597c-fbaa-45aa-8f38-13f002e2c912+184bb142-0f0a-45a6-8fc3-24963b6e68da,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,No Antibiotics,The information of how the chicken is grown,0,0.7647058823529411
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+a4e433a8-b47d-4f60-8c90-380081e7655e+5d739185-e5e8-448a-ba31-727f029fce64,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,package size,It listed the quantity in the package.,0,0.75
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+a821331b-ba6e-4160-9db2-d093dc82ce90+f57e9c7b-6ef4-4bd6-b409-e28de7a8e276,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,It told me everything I needed to know about the product,It tells you everything that's in it,0,0.7142857142857143
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+afefa846-4d06-4aa9-ae73-167cd8287d71+184bb142-0f0a-45a6-8fc3-24963b6e68da,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,Lots of information,The information of how the chicken is grown,0,0.7142857142857143
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+afefa846-4d06-4aa9-ae73-167cd8287d71+3418dd37-c1d8-4f8b-b84a-e1f96ff5eafb,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,Lots of information,lots of details,0,0.7692307692307693
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+afefa846-4d06-4aa9-ae73-167cd8287d71+93d1cbd0-1db5-4afd-aac9-f248366ea32d,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,Lots of information,All the information about it,0,0.7692307692307693
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+c58377d7-795a-4436-a060-76d636cce93d+93d1cbd0-1db5-4afd-aac9-f248366ea32d,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,Information about item,All the information about it,0,0.8
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+ca3fc45c-3e17-4c1a-b647-016e35fbbb5e+cff49be8-5a81-44b4-b2ca-639836872007,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,It was written in packaging,The packaging,0,0.7142857142857143
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+cff49be8-5a81-44b4-b2ca-639836872007+30381091-52ae-4d2f-8b4a-7d71a99cc9ce,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,The packaging,All pertinent product information was shown on the front of package.,0,0.8181818181818182
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+d6f47477-eef4-483a-9f1c-60e3ddb9896b+30ef9c26-7efe-419f-9d73-62e367d89f3f,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,vegetarian feed,it said vegetarian,0,0.8
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+e696f17d-554e-47b2-9744-1f37f0f256a3+3d168b5c-20f8-439e-8f51-8a0419dcc6d6,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,it says oven only cooking,It showed how to cook it,0,0.8181818181818182
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+f5d2ecac-f710-4c90-91d3-14eadf6d39e7+184bb142-0f0a-45a6-8fc3-24963b6e68da,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,Chicken sourcing,The information of how the chicken is grown,0,0.6944444444444444
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+f5d2ecac-f710-4c90-91d3-14eadf6d39e7+2543bf3c-587a-4e42-bfdd-c33fddc1769b,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,Chicken sourcing,It is made with 100% vegetarian chicken,0,0.7
df79f224-10e1-c2bc-8eb5-df29a50140b0+e09210b6-a7e7-4859-8fc9-3678370837d1+f5d2ecac-f710-4c90-91d3-14eadf6d39e7+7e54381a-0d09-42e2-a10e-d56edc3a4116,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,Chicken sourcing,It explained the way the chicken was raised,0,0.75
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+0cebd6f1-f189-49b6-abeb-0190a0e0b850+296c79a7-16c2-461c-b85f-276297e2a9f9,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,Ingredients list,Because it listed the ingredients,0,0.7692307692307693
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+0cebd6f1-f189-49b6-abeb-0190a0e0b850+ee7e062d-73c9-4cbe-98bf-46c34e0ab18b,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,Ingredients list,Information regarding ingredients,0,0.8333333333333334
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+0fbd6d5b-5898-4de1-ae88-2b2dac27f8f9+4966b4d5-46b2-4435-930e-f9cd6b86a375,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,The contents of the product,Ingrediant content,0,0.8181818181818182
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+150b8d3b-7be5-497d-b9d8-255dfccb92b6+8c603d29-b285-4b74-a02b-3c45c533cafb,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,the entire package held good information,It had detailed information,0,0.7692307692307693
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+150b8d3b-7be5-497d-b9d8-255dfccb92b6+9510c0c9-0096-476e-9c2f-82b2b610d7c7,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,the entire package held good information,Gave enough information to review,0,0.8181818181818182
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+150b8d3b-7be5-497d-b9d8-255dfccb92b6+c0af0b24-765b-45b2-be91-30889a6f05c7,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,the entire package held good information,good packaging looks like hotpocket,0,0.7142857142857143
df79f224-10e1-c2bc-8eb5-df29a50140b0+e2b692f4-5b17-494c-9fbe-b5f87576b689+19936d6c-44db-40cf-8d90-0d86a8b32fec+2cc6882f-fc73-4e5f-8af4-a6c16265b707,You said that you found the product packaging informative. Please tell us what part(s) of the packaging made it informative. Please be detailed and specific.,Great description of ingredients,Ingredients used,0,0.8333333333333334
