id_all,question,statement1,statement2,new_label,resolution,percent
c111c969-e5c8-cd82-c779-2c121e40ec18+693426b5-8729-4146-8b3f-01232867b38d+48583b72-a3a9-480a-1667-020015d3323f+a7158747-c835-c370-3111-ea38956b280b,You said you would not be interested in purchasing the product shown in the ad. Please tell us why.,Have seen/read ads for 'Jitterbug' before and it's mostly oriented for senior citizens,Jitterbug is mostly oriented towards senior citizens,,0,0.777777778
c111c969-e5c8-cd82-c779-2c121e40ec18+9c38a474-98f0-4535-b113-4e2645c949bd+95369628-079e-d2f0-04cb-c1b6bb7fd2dd+9c6de0bb-7044-e497-ea33-0508c84108eb,You said you would be interested in purchasing the product shown in the ad. Please tell us why.,The price is right for what I am looking for in a smartphone,Has everything I need in a phone and a great price,,0,0.777777778
c111c969-e5c8-cd82-c779-2c121e40ec18+c2269ae2-c544-46be-ac2e-e0d9cc224e82+83215377-4121-026d-918d-78326f5a97f5+ee63a9ea-2e37-f822-b623-c886be0bc2b8,You said you would be interested in purchasing the product shown in the ad. Please tell us why.,Price sounds good,Reasonable price,,0,0.818181818
c111c969-e5c8-cd82-c779-2c121e40ec18+d52febb6-9f05-430f-bb82-d1fe932cad55+6bfa3422-995b-a568-2f8f-2d03c141c196+e598e493-7347-913a-7e59-d4ab7cde4017,Consider again the advertisement: New message What questions about the product would you have for the manufacturer if you had a chance to talk to them?,Isn't it a phone for Senior Citizen,It is advertised on television as a phone for Senior Citizens,,0,0.777777778
c111c969-e5c8-cd82-c779-2c121e40ec18+de3b7b76-7fd9-47f7-b841-b7fddb5de53f+395dffe4-b45b-c207-c1ac-85050f2ec757+b5f1b065-852c-3cf2-003b-0e7bdf17eae1,Consider again the advertisement: New message What questions about the product would you have for the manufacturer if you had a chance to talk to them?,What about customer service?,Is customer service available 24-7,,0,0.777777778
c2c41388-8342-6265-ecc7-9d291ca2f49b+42af9b1a-49fd-4ef7-b2f4-83c1a5bddb24+1aef523e-1553-4971-93bf-49b8ba962520+37cc868e-7a1d-49e7-a9dd-8781b0e8e221,What capabilities or options would delight you in an app like the one described?,easy,Easy to see all replies,,0,0.761904762
c2c41388-8342-6265-ecc7-9d291ca2f49b+42af9b1a-49fd-4ef7-b2f4-83c1a5bddb24+436172b0-533f-4001-b6f9-41a71743fd39+1c95762c-db5e-49ba-98b5-af69fe90c939,What capabilities or options would delight you in an app like the one described?,Being able to chat with a whole cast from a TV show or movie.,Being able to group chat with more than one celebrity at a time.,,0,0.818181818
c2c41388-8342-6265-ecc7-9d291ca2f49b+4dc936df-4d2a-4e60-8870-5abed1daeaf1+1383eaab-6b34-463e-bc93-7eaf6a37419e+cb0a443a-4654-46e5-a2f2-a88a9f170ece,In what situation would you be most likely to use an app like the one described?,If I had a specific question for a celebrity,When I want to ask questions of an author about a book,,0,0.75
c2c41388-8342-6265-ecc7-9d291ca2f49b+4dc936df-4d2a-4e60-8870-5abed1daeaf1+3b1a3be3-a426-4ab2-9046-123cc3ef6bd8+2c0b6616-0900-4a21-824a-bb50d4b1b702,In what situation would you be most likely to use an app like the one described?,When I want to talk to whole casts of shows.,After an intense episode of my favorite show,,0,0.777777778
c2c41388-8342-6265-ecc7-9d291ca2f49b+4dc936df-4d2a-4e60-8870-5abed1daeaf1+5f98d3e3-9ac8-45f5-901a-7def8d054cc3+b56b0f8d-d7d4-4c9c-b423-803bbd97906c,In what situation would you be most likely to use an app like the one described?,If I wanted to speak to a celebrity,To have a celebrity talk to me and wish me happy birthday or on another occassion.,,0,0.8
c2c41388-8342-6265-ecc7-9d291ca2f49b+4dc936df-4d2a-4e60-8870-5abed1daeaf1+cb0a443a-4654-46e5-a2f2-a88a9f170ece+5eadb2d2-dda6-4f80-b7de-ad011db5b58e,In what situation would you be most likely to use an app like the one described?,When I want to ask questions of an author about a book,To talk to authors about their books,,0,0.8
c2c41388-8342-6265-ecc7-9d291ca2f49b+4dc936df-4d2a-4e60-8870-5abed1daeaf1+d2f0b80f-858c-42f5-919f-0e6db69beb83+30e67ec1-df11-4b40-8a57-5737a9663156,In what situation would you be most likely to use an app like the one described?,To have a celebrity call to wish my friend happy birthday.,Birthday present,,0,0.8
c2c41388-8342-6265-ecc7-9d291ca2f49b+4dc936df-4d2a-4e60-8870-5abed1daeaf1+d2f0b80f-858c-42f5-919f-0e6db69beb83+b56b0f8d-d7d4-4c9c-b423-803bbd97906c,In what situation would you be most likely to use an app like the one described?,To have a celebrity call to wish my friend happy birthday.,To have a celebrity talk to me and wish me happy birthday or on another occassion.,,0,0.833333333
c30945ae-40b3-4949-ac3e-e1ee412e1392+0eb26e05-3df5-4875-b4a5-41db369270c4+4495940e-fbcf-f78a-de12-97882703673f+98864e0e-0d41-a82f-cef1-873c5adb37c8,,I like it,I really like the font style,,0,0.8
c30945ae-40b3-4949-ac3e-e1ee412e1392+423b8f57-68d2-40c1-975c-e5148d70935a+2fd0422c-14fe-f81b-d61b-2d887c7cec48+5933bb5c-6aa1-750f-5b5a-93d7b4ad65ca,,Great,Good cool classic describe kind nothing like classic rare see wearing cool,,0,0.8
c30945ae-40b3-4949-ac3e-e1ee412e1392+423b8f57-68d2-40c1-975c-e5148d70935a+316b120f-3128-e4d0-06c9-aca42cd4b626+92b07cf7-8607-8e70-0c64-72901b20e0ce,,Athletic person,I see a person who likes quality and comfort,,0,0.8
c30945ae-40b3-4949-ac3e-e1ee412e1392+87ffcb91-f1f1-417e-bf9b-2d63334890bf+b0dfe873-ef34-e601-e7f0-7c5cead39c8d+efb61868-863d-6d29-6b42-325d51578435,,It's simple not appealing,Bland,,0,0.777777778
c30945ae-40b3-4949-ac3e-e1ee412e1392+b3d889fb-1412-475d-9c92-f88f202db66e+20a97ccc-0a51-b388-f3e0-3c78ab8f3b55+ac2d8a0a-22cc-cef2-0217-868150403b10,,Excellent,Great,,0,0.8
c30945ae-40b3-4949-ac3e-e1ee412e1392+b3d889fb-1412-475d-9c92-f88f202db66e+2991dc61-aa3b-3ed7-00f8-10c65861a7ca+2f9afaac-be20-0b79-a864-6805911592a3,,Cool,Awesome,,0,0.8
c30945ae-40b3-4949-ac3e-e1ee412e1392+b3d889fb-1412-475d-9c92-f88f202db66e+2f9afaac-be20-0b79-a864-6805911592a3+34f68bdc-79d6-4884-2355-d1ecaa7f51c7,,Awesome,It’s cool,,0,0.818181818
c30945ae-40b3-4949-ac3e-e1ee412e1392+c6beb47c-b509-4fa8-860c-7a87a0fc886b+01150128-4fec-f8b4-d835-04b00e98faf4+06ffda38-72ad-ffdb-46c7-4504ae212b33,,It is exactly what it means champion gives life to many aspects of our life,It stands for everyday life,,0,0.833333333
c38424af-2e32-4910-be24-1412e861d01d+d9fbd84b-3328-4cf1-9f2e-810db644e996+19eb3257-d7b3-1f8b-c0d2-a6facf4e0b95+385c0086-2b24-0238-f37c-3a5e445df337,"If you could change anything about the check out process at Walmart, what would it be?",It’s working just fine for me,Anything is fine for me,,0,0.833333333
c38424af-2e32-4910-be24-1412e861d01d+d9fbd84b-3328-4cf1-9f2e-810db644e996+5730d702-2d27-a481-97c6-0bd3f00fdea1+ce6e7233-e79c-8d4d-c480-ad5feb111a05,"If you could change anything about the check out process at Walmart, what would it be?",Nothing else to say,Nothing,,0,0.833333333
c38424af-2e32-4910-be24-1412e861d01d+daa89535-f5a2-4272-89b2-f3ec3810ff38+35b48f59-de9e-0324-87c8-561af917c581+8b3217d3-2c10-7cb0-3a58-d84cb6f38180,"If you went to check out at Walmart, and there were less cashiers than self check out stations, how would that make you feel?",Better,I would feel good about it BC most of the time I use self checkout,,0,0.769230769
c38424af-2e32-4910-be24-1412e861d01d+daa89535-f5a2-4272-89b2-f3ec3810ff38+4124374f-6493-764f-77f3-7c3d0ad85c01+a439f1d6-f799-d38a-9007-dcaa811b19c4,"If you went to check out at Walmart, and there were less cashiers than self check out stations, how would that make you feel?",No happy,Not happy,,0,0.833333333
c38424af-2e32-4910-be24-1412e861d01d+daa89535-f5a2-4272-89b2-f3ec3810ff38+954f5ba7-81f3-fdca-8395-f6ddbe17f01c+f58e1495-17d6-afc2-ceb0-2e9299c26a86,"If you went to check out at Walmart, and there were less cashiers than self check out stations, how would that make you feel?",Fine with me,Fine no problem,,0,0.777777778
c56a819e-bb22-1b0b-988d-d6b337cae705+d5676782-ca1a-443e-b396-7345b33e8883+16497854-82e4-4076-bc5f-3786bb83d482+9e450cda-27ae-41c0-a6ae-a31d6ecd4c94,What do you do you think are the main messages that the ad is trying to get across?,you can compare different insurances re prices/products,Use Go compare,,0,0.777777778
c56a819e-bb22-1b0b-988d-d6b337cae705+d5676782-ca1a-443e-b396-7345b33e8883+16497854-82e4-4076-bc5f-3786bb83d482+c07e1c47-e4d9-4940-ac67-add67bf9bd24,What do you do you think are the main messages that the ad is trying to get across?,you can compare different insurances re prices/products,Compare for better value,,1,0.85
c56a819e-bb22-1b0b-988d-d6b337cae705+d5676782-ca1a-443e-b396-7345b33e8883+6f6d23a5-22e0-47bd-90b6-7057ff59ecf5+c07e1c47-e4d9-4940-ac67-add67bf9bd24,What do you do you think are the main messages that the ad is trying to get across?,compare at go compare,Compare for better value,,0,0.791666667
c56a819e-bb22-1b0b-988d-d6b337cae705+d5676782-ca1a-443e-b396-7345b33e8883+9e450cda-27ae-41c0-a6ae-a31d6ecd4c94+cccd403d-5eca-4d87-8a52-c67d04066bee,What do you do you think are the main messages that the ad is trying to get across?,Use Go compare,compare prices,,0,0.818181818
c56a819e-bb22-1b0b-988d-d6b337cae705+d5676782-ca1a-443e-b396-7345b33e8883+e98a29ba-a072-4cf2-9b6d-200fe69e8996+c07e1c47-e4d9-4940-ac67-add67bf9bd24,What do you do you think are the main messages that the ad is trying to get across?,save money with go compare,Compare for better value,,0,0.785714286
c56a819e-bb22-1b0b-988d-d6b337cae705+d5676782-ca1a-443e-b396-7345b33e8883+fec6ebf0-ef50-4f02-95b5-624a804e449d+9e450cda-27ae-41c0-a6ae-a31d6ecd4c94,What do you do you think are the main messages that the ad is trying to get across?,go compare,Use Go compare,,0,0.818181818
c56a819e-bb22-1b0b-988d-d6b337cae705+d5676782-ca1a-443e-b396-7345b33e8883+ff40e17b-5488-425f-af18-5eee3a7cc2ce+8586e04a-ed46-4a7b-9ed0-9dfa57895b06,What do you do you think are the main messages that the ad is trying to get across?,insurance.,does car insurance,,0,0.8
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+04e39435-d627-40a2-972d-2b75a6af576a+1252aed0-8d31-4f7c-8e18-c3243c200fa7,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,i love getting free food and perks,Wanted rewards,,0,0.764705882
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+05675601-e658-4525-9be3-91e35be06ea1+47b9f0fd-24c1-4b33-8525-991163399738,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,use loyalty program because buy son dinner at qdoba every week,Qdoba is my favorite mexican restuarant,,0,0.777777778
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+077ad264-d929-4667-86d0-a7bcef594761+2744d141-996b-4f0f-af24-edca4cf86367,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,Because it was offered,I am eating here might a well get rewards,,0,0.777777778
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+0ad05b79-5a6c-4959-9b4b-47c174666924+1bf01f34-48e0-4a33-9b77-a3b393f77895,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,I like getting discounts and free stuff,After a few visits I receive free food. I come often enough that it's worth it.,,0,0.833333333
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+0d15137e-c21e-45fc-8fa5-deac9fcc872b+1904caae-416b-4e35-9733-ee8a04798915,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,Im going to eat at Qdoba anyway so might as well be rewarded for it.,"I love qdoba, especially free qdoba",,0,0.818181818
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+1299ddb6-c96f-48da-9013-b386c971412b+1252aed0-8d31-4f7c-8e18-c3243c200fa7,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,rewards,Wanted rewards,,0,0.785714286
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+139f8629-7588-4686-be9c-0bc1ec78af4c+231d582e-0d68-4e1b-8023-f1071cc0a695,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,I love Qdoba and go often,I go to Qdoba once every 2 weeks so I might as well get the rewards so i can get free things.,,0,0.8
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+139f8629-7588-4686-be9c-0bc1ec78af4c+b6ebe631-10fb-46ba-bda2-cd463fe83aa5,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,I love Qdoba and go often,I enjoy the food that Qdoba offers,,0,0.8
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+176a4c16-5c52-4f6b-8818-2cab8ed4043c+697b91d6-61a9-4ba3-9c87-662c5f309943,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,"It is one of my favorite restaurants, and I like to be rewarded for my loyalty",I like the rewards of free meals,,0,0.816326531
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+26f79266-7a6f-4b0b-b29d-174e1f1e1315+9199746d-b289-4edb-b85c-fb108c2c0251,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,Points,to earn free entrees,,0,0.818181818
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+331457cf-2ec3-4964-a9bd-083690c72268+58efa6e0-8ff1-4137-adbe-28dbcef4aaa2,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,I love the food at Qdoba's and I like to take advantage of new promotions. I frequent Qdoba's.,I go frequently and to get rewards for going is awesome,,0,0.833333333
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+331457cf-2ec3-4964-a9bd-083690c72268+936b48f3-6b04-49da-9605-f19bc0c5d328,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,I love the food at Qdoba's and I like to take advantage of new promotions. I frequent Qdoba's.,I use this program because I enjoy the food at Qdoba and I really enjoy getting free food.,,0,0.8
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+34039ea7-ec82-47c9-b0f7-e5c14888a32d+4efe1a87-e592-4169-beb3-f0b766a6baaf,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,To get free items. Although with the new program I have lost incentive,earn free meals and other rewards,,0,0.777777778
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+3738b897-5adc-4bc2-9869-0d14aaea0630+1904caae-416b-4e35-9733-ee8a04798915,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,I love their food,"I love qdoba, especially free qdoba",,0,0.818181818
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+3776fc65-cb79-4af6-b76f-34d84101888b+aef1fde2-546d-4f8a-bf84-a9afd6b694b5,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,Convenient,It's convenient for me to be in the program because great food at great price while attending school,,0,0.8
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+381b795c-f287-41c8-8da5-86f51dd50ca7+ba4c772c-5c83-4643-b7aa-a2d4d250fa81,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,Its free and easy to use,It's easy to use as it is an app on my phone,,0,0.818181818
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+47b9f0fd-24c1-4b33-8525-991163399738+d750bd5c-6853-458a-85ba-ef00369244e8,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,Qdoba is my favorite mexican restuarant,I love mexican food,,0,0.8
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+564666af-c681-41ed-8888-54d6baeec21b+7736f13a-20ac-421d-9b6f-6408322dbb1c,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,To earn free food,it gives me free stuff,,0,0.833333333
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+58efa6e0-8ff1-4137-adbe-28dbcef4aaa2+1d3d5ff8-3b85-45ea-b190-8042fc9528ea,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,I go frequently and to get rewards for going is awesome,I am a member bc I like earning reward for eating at a restaurant that we Love going too,,0,0.8
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+714297ca-eae1-4742-b872-3eb8ecf483d5+0ad05b79-5a6c-4959-9b4b-47c174666924,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,To get free meals.,I like getting discounts and free stuff,,0,0.777777778
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+7e0bab3a-fd31-4685-be2d-058d6b04dedd+091ce9ea-8c18-4671-a1d6-aa123a77b886,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,to get free food,Free Burritos are the best burritos,,0,0.833333333
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+7e0bab3a-fd31-4685-be2d-058d6b04dedd+1bf01f34-48e0-4a33-9b77-a3b393f77895,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,to get free food,After a few visits I receive free food. I come often enough that it's worth it.,,0,0.823529412
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+7e0bab3a-fd31-4685-be2d-058d6b04dedd+4efe1a87-e592-4169-beb3-f0b766a6baaf,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,to get free food,earn free meals and other rewards,,1,0.85
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+7e0bab3a-fd31-4685-be2d-058d6b04dedd+ab87a23b-da49-48db-9a85-8013a8257f94,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,to get free food,I go regularly and wanted to get rewards. I also got a free chips and guacamole for joining,,0,0.818181818
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+7e0bab3a-fd31-4685-be2d-058d6b04dedd+c84b6ec2-e9c3-46c5-8839-5288ec37b249,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,to get free food,We enjoy the free rewards that the program provides,,0,0.790697674
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+7e0bab3a-fd31-4685-be2d-058d6b04dedd+c9564f85-0d30-464e-88cb-7a768c5a6c89,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,to get free food,I like the idea of getting a free meal after paying for 10. Its a nice reward.,,0,0.8
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+7fe44a17-ecb7-4dd7-a82f-48a5aa596555+960c9615-0916-48a1-ba5c-676a82f8720b,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,Receive rewards,If I am there enough and it's pain free why not get rewarded,,0,0.8
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+9a0beecc-c936-4ba7-9a49-71a0b70aa0f4+cce96a1d-277b-4149-bfc4-d70847b98093,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,Enjoy the free reward,I like to earn rewards,,0,0.818181818
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+a4cfa7fa-093d-4ab8-8234-673a78456975+1299ddb6-c96f-48da-9013-b386c971412b,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,Free food,rewards,,0,0.756097561
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+a4cfa7fa-093d-4ab8-8234-673a78456975+1bf01f34-48e0-4a33-9b77-a3b393f77895,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,Free food,After a few visits I receive free food. I come often enough that it's worth it.,,0,0.777777778
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+aa0b38c9-48dc-49df-bb4d-2e63db104f92+0d15137e-c21e-45fc-8fa5-deac9fcc872b,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,It is easy to use and gives excellent rewards.  Qdoba also recognizes loyal customers,Im going to eat at Qdoba anyway so might as well be rewarded for it.,,0,0.8
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+aa0b38c9-48dc-49df-bb4d-2e63db104f92+231d582e-0d68-4e1b-8023-f1071cc0a695,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,It is easy to use and gives excellent rewards.  Qdoba also recognizes loyal customers,I go to Qdoba once every 2 weeks so I might as well get the rewards so i can get free things.,,0,0.777777778
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+aa0b38c9-48dc-49df-bb4d-2e63db104f92+43d3759e-ab0d-4b6a-b3b3-ec50e939f5b1,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,It is easy to use and gives excellent rewards.  Qdoba also recognizes loyal customers,Great value to get rewarded for visits.,,0,0.833333333
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+aa0b38c9-48dc-49df-bb4d-2e63db104f92+84a72ef6-423c-488a-b962-d0b0675d15b5,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,It is easy to use and gives excellent rewards.  Qdoba also recognizes loyal customers,rewards for loyalty and visits,,0,0.8
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+acf147f3-aa4a-4e0f-a3fb-09368a94373e+f0cd1e87-c269-426e-ae43-6746dfe4fc3f,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,To build reward points,More points,,0,0.8
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+b8c53abe-78ac-4d83-aef4-3943e707d788+d4243782-c8d3-4acf-8e6c-496aa82655bf,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,I use it only for the points to get a free burrito when I have enough points,Enjoy free food,,0,0.8
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+c50d4437-802c-4307-bee6-0e81845ca1ae+5504a8e8-2b9f-48e8-a18e-1e5156809ede,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,I like using loyalty programs,"I use the program because i get rewards for being loyal, free things are always nice",,0,0.777777778
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+c693c395-6564-4766-a416-10e4329c1d50+3af1adcd-e533-4712-a769-5096f930952c,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,I use the rewards program because it is a great program to keep me coming back for more.,I signed up for various reward programs for freebies.  I've visited those places a lot recently,,0,0.818181818
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+c84b6ec2-e9c3-46c5-8839-5288ec37b249+0124be46-b578-4258-ad38-987b675e150c,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,We enjoy the free rewards that the program provides,Rewarding for loyalty,,0,0.777777778
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+c84b6ec2-e9c3-46c5-8839-5288ec37b249+0160b708-2125-4d37-9466-883135c66ca1,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,We enjoy the free rewards that the program provides,To get free food - but I hate the new app because it never works.,,0,0.777777778
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+cf239d8f-a4de-4029-a718-9e65c7b780d3+1bf01f34-48e0-4a33-9b77-a3b393f77895,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,it gives me free food,After a few visits I receive free food. I come often enough that it's worth it.,,0,0.8
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+d4243782-c8d3-4acf-8e6c-496aa82655bf+a4cfa7fa-093d-4ab8-8234-673a78456975,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,Enjoy free food,Free food,,0,0.833333333
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+ebec1ca2-5ada-4ceb-aa09-1413b6c1b90a+9a0beecc-c936-4ba7-9a49-71a0b70aa0f4,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,I like to get free food,Enjoy the free reward,,0,0.8
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+fcc3d726-688f-4a16-8c15-1f1c0bffe115+381b795c-f287-41c8-8da5-86f51dd50ca7,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,Free,Its free and easy to use,,0,0.818181818
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+fcc3d726-688f-4a16-8c15-1f1c0bffe115+ab87a23b-da49-48db-9a85-8013a8257f94,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,Free,I go regularly and wanted to get rewards. I also got a free chips and guacamole for joining,,0,0.769230769
c6a2a3c2-a556-dd84-a82d-9c088e746a34+32f759e9-4634-43b4-82f7-309de4f21f44+fcc3d726-688f-4a16-8c15-1f1c0bffe115+c84b6ec2-e9c3-46c5-8839-5288ec37b249,You told us that you are currently a user of the Qdoba’s rewards program. Please tell us why you use this program. Please be detailed and specific.,Free,We enjoy the free rewards that the program provides,,0,0.8
