sentiment_hq,statement
0.3282328546047211,The texture and taste
0.029404671862721443,The logo doesn’t stand out
0.05434861406683922,It cost to much for me to have
0.9439793825149536,I have lots of friends and family
0.9795517921447754,Good communication and Good problem solving
0.6499891877174377,Tells people what the foundation is
0.08325273543596268,People age 18-40 years old and now I borrow money
0.9442086219787598,I enjoyed the natural taste no sugar added
0.9590707421302797,They help doctors learn more about epilepsy
0.9707887172698976,Academy Sports + Outdoors reminds me of home with the warmth of family at my side
0.6385544538497925,I want the whole shebang tested
0.7311769723892212,A game where you would be playing as another person
0.9395695328712464,It helps you to get going for the day
0.840112030506134,"If I have any questions, sales support is available"
0.8320341110229492,"And begin a blog, 6 month ago, now almost 20000 hits"
0.3900567293167114,I don't want my DNA in someone else's hands
0.9335951805114746,Seems to be interesting
0.7821182608604431,Make it easily accessible
0.9277075529098512,The deal was outstanding
0.2867949306964874,I would think it would be near the soups section
0.02377493679523468,The phone looks cheap
0.4750539064407349,They have great sales and the cents-off is taken off each time
0.3160604536533356,Different brands
0.12108170241117475,"Could be variety, but not necessarily good prices.."
0.5144695043563843,Wal-Mart is known by all
0.9589542746543884,Use extra solar PV capacity and save on oil which we used to make indirect hot water
0.1059434562921524,The information might be leaked out to others that should not have it
0.0102433068677783,Not being able to control falling asleep
0.27603769302368164,"Sometimes it doesn’t get there, it doesn’t get seen, or takes a while to contact the pt"
0.009024402126669884,Too thick
0.08320903778076172,Free product after a certain amount of spend BUT not in one month
0.5642192363739014,Have not used it yet
0.5668618679046631,"Better background checks, looking for mental illness"
0.978059947490692,"Love to get a smoothie at same place I get gas, time saver"
0.98856782913208,Continue the good progress made on communication
0.8382269740104675,To see how well it worked and just how fast it was
0.7357218265533447,I would they provide good care
0.9837720990180968,"I am eager to go there with my family, I hear they are GREAT, & I love Chicken"
0.8831464052200317,Usually have items I'm looking for or interested in and have good prices
0.9624245762825012,Lots of choices that you can’t find other places
0.10827506333589554,I don't know what it is
0.9574029445648192,Ease of instructions
0.6908697485923767,To welcome the warm weather after a hard winter
0.7702075242996216,Keep as it is with no exp of miles
0.7665342688560486,It really catches the eye
0.6100858449935913,Easier to get flights without booking a year ahead
0.046168923377990716,I only pay $30 a month and received a free phone
0.9378277063369752,Visually appealing
0.7419679760932922,How much and to what degree they would care for her needs
0.1665409803390503,No need
0.6523967981338501,I rarely know everything I'm going to buy until I walk through the store
0.9792957901954652,All so delicious
0.2182220965623856,I have no clue
0.967316746711731,Good prices and they have most of the stuff I need
0.21677760779857635,"There will be no extra regulations on the Internet, it will be a completely open platform"
0.39814355969429016,If  it's sugar free
0.7335107922554016,To see what is in the food that I am eating
0.9241822957992554,I can always find someone to help me find what I'm looking for
0.7315732836723328,It is an important part of the university
0.7301225662231445,Treat faculty and staff like human beings instead of a consumable commodity
0.4407594501972199,A normal summer sale
0.9089691042900084,How reliable is it
0.8550950288772583,I am buying more organic stuff
0.6598827838897705,I know just where to find everything I'm looking for without having to ask for help
0.028340494260191917,Took too long
0.8552843928337097,Also the amount of the plan per month is very decent
0.9905512928962708,"Good prices on everyday items, groceries, automotive and drugstore items"
0.6159397959709167,"Will they be treated fairly, in this time of need?"
0.19001784920692444,Vehicles that brake on their own and set off alerts all the time seem disorienting
0.20753397047519684,Depends on which institution attending
0.5314283967018127,"Cd player Bluetooth, sirius XM radio"
0.9601805806159972,Love the black
0.956379771232605,Having so many useful things in one place
0.19522492587566376,The area to self checkout is sometimes to small
0.6558917760848999,Pet harness availability
0.9545436501502992,"Yes, is a very good gift my friend"
0.9423540830612184,Which group I am more of since I look unique
0.9668413996696472,Good design
0.5530392527580261,Side assist
0.9114453196525574,Easy way to get vegetables
0.34504467248916626,I am just starting out
0.38345053791999817,"The lack of clean water, no electricity, lack of shelter, food and ice"
0.6247480511665344,I would put French stations on in the morning time and nightly adult shows
0.19616100192070007,Unlimited for less money
0.057486381381750114,It takes to long to cook
0.7110127210617065,I want to know more
0.5561925768852234,5
0.8986536860466003,They had what I was looking for and it wasn't insanely expensive
0.948736310005188,Looks most regal with the shield
0.9844314455986024,"It's very catchy, and powerful"
0.9168499112129213,They can quench my thirst
0.8945727348327637,It makes buying clothing easier
0.6176434159278871,Bookking flights and customer service
0.6367869973182678,Especially little grape tomatoes
0.8282397985458374,"Because the employees are very helpful, call me by name and is quicker to get in and out of"
0.8655993342399597,Power passenger seat
0.5604809522628784,Thinking
0.6807675361633301,Will I get good reception where I live
0.8259171843528748,If there are additional specialist in the area and are covered by insurance this  would help
0.2185227870941162,Feedback is less immediate when given online outside meeting
0.8917282223701477,I use backup parking and want to see the back of my vehicle
0.7076031565666199,When I have the money for it I will buy it over any other drink
0.06408682465553284,There is no safety items in my car that I did not want or need
0.9099054336547852,"Beyond our reach, especially because we would need at least 3 in our home"
0.2273885905742645,Don't need it now
0.23115599155426025,I can't quite understand why all these intimidating questions
0.9870606660842896,"Competent doctor, honest, good communication"
0.21181370317935946,They can't control their tongue when they have seizures
0.9368715286254884,Increase their diversity while investing more in students' lives
0.6199386715888977,Like to make own foods
0.2672573924064636,One sexual partner
0.3460889458656311,The way Puerto Rico is being ignored
0.4756385087966919,Savage
0.980724573135376,I love this plate form of game play
0.8317961096763611,Always seeking to keep up to date
0.93866366147995,Easy to speak to him
0.8731608390808105,Smooth taste
0.9842313528060912,Very entertaining to watch programming in a different language and a different culture
0.5262420177459717,Just do
0.02793925069272518,It doesn’t sound right
0.9954859018325806,Great Inventory of items
0.7540506720542908,How much is the family plan
0.6478999853134155,Some people are not well I formed about epilepsy and don't know what it is
0.06093315035104752,It was to expensive and honestly more work than I wanted for a dinner
0.4888616800308228,Some are more driven by profit than by what is best for the consumer
0.776275098323822,"Using your brain, which is how you get seizures"
0.12512847781181335,"I am a student, better paid job to make more money, able to afford more oils"
0.9949820637702942,Good weekly sales and high quality products
0.8400933742523193,It's benefits
0.9855954051017758,I love the color and easy to read. This logo really fit to this brand
0.4640398323535919,I don't like racetrac stores
0.6069630980491638,I only have anti-theft which I like
0.388688325881958,Invading my space
0.09599091112613678,Not water down its standards for academics and personal life
0.7673349380493164,It is very easy to do
0.15064376592636108,This would make communication and tracking effortless and would be a economical way to pay for this
0.5907683372497559,Tomatoes
0.9692275524139404,It looks good quality
0.7899123430252075,Critical thinking in a biblical context
0.4141762554645538,Sometimes you have too much information on the screen
0.6711721420288086,To see what they contain
0.6976944208145142,How progress would be measured
0.7604092359542847,Flavor is the most important to me
0.6152409911155701,The coloring
0.4836306869983673,The prices were fair
0.5195368528366089,S
0.7585643529891968,Being in a wheelchair
0.4596661925315857,I would need to find someone who is using this and see if they are satisfied
0.4998994469642639,"Taste, flavor"
0.08061033487319946,America is not the same no more
0.8812098503112793,They always greet you upon entering the store
0.16483807563781738,I don't want my sample to be used for nefarious purposes
0.9512851238250732,Just like to figure out what In need and buy it
0.9056966304779052,Personal Growth and skill enhancement
0.7719092965126038,No time to shop at stores online preferred
0.9058146476745604,They highlight the things I want to buy
0.08557576686143875,Vast majority of students in Christian circles don't agree with it
0.69625324010849,Loaded with meats
0.9764450788497924,"It's quick and easy to prepare, what's not to like"
0.7390360236167908,Nack
0.3962128758430481,"Also, I earn cash back"
0.6394219398498535,Strawberry banana
0.6427639722824097,Nothing more to elaborate
0.5411697626113892,A person who respects what they wear
0.17697381973266602,"They should be a hotbed of different ideas and discussion, but now only safe spaces matter"
0.8883177638053894,"I like being able to go in, find the section I need, and get out especially if the kids are with me"
0.38831979036331177,How do I know when the time has come?
0.8287190794944763,When I am craving one
0.9217596054077148,They stand behind their products
0.6880364418029785,"Most of the time they're fine, episodes can be scary"
0.8026660084724426,All these low cost plans have old phones
0.3277836441993713,"Cost,size and price"
0.895280122756958,Easier communication
0.6382628083229065,The prices usually can't be beat
0.7432549595832825,Sometimes there are limited seats available
0.00157742144074291,"Looks dry, not good color"
0.97453510761261,Also appears to have great network coverage
0.3380918502807617,Because they lie sometimes
0.6795086264610289,"But all problems, once solved can be taught"
0.973755419254303,I love the fresh and wholesome feel I get drinking it
0.9280826449394226,Have discipline and discipleship focused on central Biblical Principles avoiding unneeded offences
0.5475510954856873,We don't need anything additional
0.8155721426010132,Use Bluetooth and usb
0.16193687915802002,Stop selling gun
0.4066803455352783,Little things little people
0.737735390663147,Just as normal as anyone else
0.28186270594596863,"They have access to a lot of info, and everything is corrupt at some level"
0.5407075881958008,Equality and fair use of the internet
0.7376880049705505,"I just need to buy products so that I can make things with them(cleaners, etc"
0.9554605484008788,The associate I dealt with was really helpful and got me the items I needed
0.689219057559967,The meat looks like real meat
0.5896767973899841,Sane as everyone else they just have to take meds
0.8640836477279663,I have everything I want and need
0.8692590594291687,Well blended fruit filled drink
0.9760353565216064,I like this brand the best
0.9583619236946106,I am satisfied with what I have
0.3011212944984436,No questions
0.8315824270248413,I love Walmart
0.11209722608327866,Don’t like wraps
0.9712607264518738,"Personal communication with the consultants, ease of referral process, and good pt feedback"
0.28870439529418945,There are also healthy alternatives
0.6704391241073608,Cause I feel like right now I can get through
0.5889831185340881,"Temps go up, prices go down"
0.9519075751304626,I love the brand
0.015789354220032692,It just isn't catchy
0.5552207231521606,In a 10 year committed relationship and have no reason to believe I need to seek one
0.08620444685220717,Lack of focus on public speaking skills in specific paths
0.8580354452133179,They have good selections and better quality
0.9596195816993712,Earn options
0.7392647862434387,They have the same role as anyone else
0.9713950157165528,Awesome
0.9948740601539612,They offer a lot of classes as well as retail which is very helpful for beginners!
0.8855049014091492,Very scarey
0.9264392256736756,One place to shop for everything and everyone
0.473973959684372,Just to give it a try
0.6785241365432739,Would like to have them all
0.9325574040412904,I really like the ingredients that are listed
0.3775803744792938,BC they don't need to move it
0.12478161603212355,Items were more expensive online than in the store
0.9164711236953736,I definitely would buy one because I like going to race track for the quality of products they sell
0.3307625651359558,Usually not very long lines
0.8008406162261963,Give children a bright future
0.8672685623168945,They explain well what they are going to use the data for
0.9513961672782898,I liked the hot and cold subs very much
0.4579988718032837,Spend time in worship
0.36530184745788574,Na
0.9744078516960144,I like how easy it is to find what your are looking for and the fast checkout
0.878696084022522,Fine with me
0.9832723736763,I also help other members within my club and District on their projects
0.026499494910240173,Very difficult to get there
0.20822773873806,"Killing monsters, going to outer space, swimming deep in the ocean"
0.9584155678749084,They give me different choices available at home to enjoy for breakfast
0.771402895450592,They've been happening ever since the eclipse
0.7765983939170837,Better follow up
0.9712279438972472,It's convenient and has the items I use
0.8407789468765259,I like the phone and it's features and I like the $17.00/ month plan
0.9696445465087892,Looks fresh
0.9972714185714722,"Great prices, good variety as freshest selection of meat, produce and seafood"
0.1975044012069702,Price $6.99 purchase price
0.6609119176864624,I saw life before champions
0.6007298231124878,Better coverage
0.6138139367103577,Busy
0.5950906276702881,It had great reviews when I was initially looking into buying a new game
0.35701537132263184,The products are just better quality
0.971680223941803,Has great prices that are competitive with other retailers
0.922568380832672,Well lit and easy to move around
0.0779757872223854,I cannot go on and on about soemthign sthat is so basic
0.9838675260543824,"Always played all the diablos, i really like the leveling up and seeing what's all out there"
0.8495793342590332,I can normally find what I'm looking for and be on my way quickly
0.3602920174598694,Is there a dedicated customer service phone number
0.6985339522361755,Precautionary reasons
0.9497066736221312,I love knowing I'm drinking something healthy for me
0.7234013080596924,We had high winds and a lot of rain
0.1258392482995987,None of these safety features were included
0.9299453496932985,Price and healthy choices
0.35984209179878235,I need more facts in why doTERRA is better quality than other essential oils out there
0.5697106122970581,I would
0.9423913359642028,Anywhere but Kentucky
0.7561293244361877,To promote good communication in my community
0.9907828569412231,Can find what I need cheaper than most other stores
0.9940127730369568,What a great way to start the day
0.1962391436100006,I didn't know about those different orange juices
0.9663031697273254,"Have the brands I love, and low prices"
0.8361543416976929,"It looks juicy, has carrots and meat"
0.9143276810646056,I think a fun virtual reality game would be like a amusement park walking around building rides
0.3881425857543945,Bigger pts per $
0.4716178178787232,When there are so many people coming on and off the floor it’s difficult
0.4259603321552277,You can access it at any time
0.8745366930961609,The service is great
0.25731465220451355,My budget is the biggest restriction for me eating out
0.4329648315906525,Stricter regulations to own a gun
0.953941822052002,Because its fun game
0.9774255156517028,Healthy and delicious
0.4661945104598999,That would surprise me
0.3771186172962189,"Would have to have more details on unlimited plans, etc"
0.9498763680458068,"Its convincing, its relevant"
0.057633396238088615,I don't see a reason to
0.12462835013866425,I don't participate in those
0.6807990670204163,More cashiers give people a choice without long lines
0.991614043712616,Love the connections it gives community when we are all in unity finding the equipment we need
0.8834256529808044,I love American Idol
0.5634973049163818,Nothing frustrates me about it
0.015432048588991162,They don't go well together for a logo
0.03003978542983532,I don't really play them so I don't have any ideas
0.5702930688858032,Makes me stop more often
0.8852688074111938,The place to go when I need something outdoors
0.11638650298118593,No drive thrus
0.12830668687820435,"Thinner bread, more veggies"
0.11967727541923524,"Store is dirty, employees are not knowledgeable"
0.3149460852146149,There are many women who were abused but because of shame and fear that no one will believe them
0.3203643262386322,Prices are not bad
0.9700832366943359,Trust combined with dependable free shipping
0.7931967973709106,Had item I wanted
0.29800644516944885,Should look like the ingredients are fresh and not dry
0.7834476828575134,I would because it sounds delicious
0.8852704763412476,I am fine with what I have
0.7534769773483276,People are on the go for vacation and sports with the kids out of school
0.97674161195755,Nice to visit
0.5591747760772705,Is customer service available 24-7
0.8854057788848877,The space adventure is cool playing with other online
0.017416482791304592,"Overcharged me for the groceries, pick out lousy produce"
0.8538135290145874,I will always take care of her
0.06931158900260925,No relation to epilepsy
0.2434923201799393,Lower price was the main reason
0.525351881980896,Fingernails in food
0.7220219373703003,"To become a more effective communicator, to become a dynamic leader, training to be a pro speaker"
0.566326916217804,Walmart has 20 checkout lanes for cashiers!
0.8341557383537292,Looks like it is some good service
0.0021153560373932123,"Too complicated, don't like having to use an online portal, projects are hokey and not valuable"
0.7929610610008241,Huge stores with some crazy people/customers
0.31538355350494385,In a committed relationship and not planning on seeking outside activities
0.8715368509292603,Always try and help
0.4158434271812439,It's a store
0.9553544521331788,Also I love the set up of the store
0.7362397313117981,Almost too good to be true
0.2390492111444473,Don’t want more stuff
0.7798028588294983,More flights option
0.8458163738250732,I whish help people
0.09887681901454927,As long as it is not perishable
0.43825626373291016,More could be done
0.6587665677070618,Pay once & quench your thirst free all summer long
0.7186599373817444,Offers different areas to grow in
0.024132926017045968,"Too expensive, can make myself for less"
0.9982482194900512,Great tasting and fresh
0.9048662185668944,Ending epilepsy to help the people struggling with the horrible disorder
0.6087342500686646,Nab style crackers and a diet mountain dew
0.3979990184307097,It implies that the children have a bright future
0.5756894946098328,Just shopping and ordering
0.9813442826271056,Easy to add gift cards to the balance
0.6489110589027405,Tomato lettuce
0.9840408563613892,I use every option in or on my truck regularly
0.6815615296363831,I know and trust Android
0.5539813041687012,Some
0.8263682723045349,Treats customers well
0.6854110956192017,Closest
0.6399011015892029,Financial services
0.6141248345375061,I want a smoothie
0.03004592657089233,It's too plain
0.036642994731664665,"It was vague,."
0.8217905163764954,I had the time and wanted to do the shopping myself
0.9761325120925904,Lots of unique items under one roof
0.19347122311592105,I prefer a snack rather than a breakfast meal
0.604885458946228,Veg
0.9445533752441406,It's nice to know they will have what no matter what sport or outdoor activity
0.4680710434913635,Walmart has somewhat good customer service
0.30951064825057983,If the commitment was $25 per month
0.913040280342102,Convenience and availability
0.4344021081924439,"Waiting in line, especially at drive throughs since I don't usually go in"
0.645200252532959,To see my boyfriend
0.3136128485202789,Color the scrolling
0.535000741481781,I no longer had the time to prep a list the day before which is the Walmart rule for free pick up
0.7045390009880066,Free refills on frozen Dr Pepper
0.8922802805900574,Easy to get in and out quickly
0.792073130607605,I have never used or had a smartphone before and want to know if help is available?
0.15843845903873446,One person’s experience is not the same as the next person’s
0.4426549673080444,Fruity at the same like eating ice cream and a fruit at the same time
0.22513337433338165,It needs to be able to offer everything the store has
0.5504152774810791,That’s better for the patient
0.9879083633422852,The Aeroplan panel that lets you boost your miles!
0.8247507214546204,The harp is what the are using to change the weather
0.6558324694633484,"The most popular TV shows in France, both in French and English (or dubbed)"
0.8961852192878723,I like browsing their wide selection
0.4364050626754761,Short and sweet
0.9812944531440736,Fresh fruits and veggies
0.5270219445228577,But most of them did not know where we were culturally until they came back to visit campus
0.07196199148893356,Anti theft system
0.42144036293029785,Searching for easter eggs
0.9746632575988772,"It's a very nice and cool store and you can sample anything, even beer"
0.9496737718582152,Pretty land and nice people
0.6293537616729736,"There are many different courses, student life,"
0.9744147658348083,The amount of work and these guys did and the time they did it was amazing
0.9890993237495422,Good outcome
0.9721497893333436,Great deals
0.9498218297958374,I like their rewards
0.9673141241073608,Enjoyable
0.6995179653167725,Large number of house brands   Many sales
0.22280320525169373,To preach truth to oneself when tempted to believe lies (e.g
0.9349177479743958,"Simply instructions, affordable, larger and easier to read and see numbers"
0.023597646504640583,Didn't think of it
0.8824368119239807,It was easy to find items
0.5549445748329163,CD Player
0.0163873378187418,I don't have time for this kind of nonsense
0.6017343401908875,And the crime can be high
0.9307717680931092,Kids swag
0.8129034042358398,Its pretty
0.9920414090156556,Great food and great company values
0.9623648524284364,The staff is always helpful
0.8209459185600281,I've never had a bad experience with them
0.004775111097842455,Too basic
0.9508669972419742,Responsibility for time management and excellence in work
0.309214860200882,Need more information
0.7347320318222046,"Will eat them with my daily brunch, 16 to 20 every morning"
0.944542407989502,Communication with referring doc
0.9820363521575928,Quality items
0.9894261956214904,I love the taste and how it doesn't have that chalk taste like other juices
0.505707323551178,Costs
0.7653220295906067,To make sure I am not putting any harsh chemicals on my body
0.8654236197471619,I like the layout of the stores
0.2530755400657654,I would prefer someone I personally knew
0.8654667139053345,Quenching
0.038594286888837814,Per Great Calls website it cost much more than $17.00
0.4580202698707581,It has a lot of stick and It is one of lowest priced retailers
0.9714664220809937,It’s the sweetest drink out of all of them and still healthy
0.4131593704223633,The fact that epilepsy can't just be stopped
0.6512438654899597,Can my employer use it against me
0.9390676021575928,"Product availability, scheduling, reputation, cozy"
0.819137454032898,They have so many products and brand at different price points
0.2831430435180664,When people take trip gas station is first stop
0.5556135177612305,9
0.9925985336303712,"Natural, they work, better then traditional medicine"
0.8319482803344727,Family get together
0.2767968475818634,I would like the unlimited data feature
0.11182153970003128,Don't get enough to feed my family
0.588912308216095,It is more sentimental of you receive it used and has a value
0.9794992208480836,Lots of redemption items for points
0.38640540838241577,There is nothing to elaborate
0.9549232125282288,It has a diversity of items for all ages
0.980742573738098,A filling and healthy alternative to eating breakfast
0.5962207913398743,Those who have problems paying are required to pay with less manuals
0.09519381821155548,Discarding archaic standards and old battlegrounds (e.g
0.8385376334190369,Safety measure to prevent texting while driving
0.8574211001396179,Turkey is the best part of thanksgiving
0.9820342659950256,Their purity and effectiveness
0.5057031512260437,They have items in stock and the lowest prices
0.06009505316615105,Don't want
0.9503344893455504,Food and drink specials
0.8309848308563232,Because they were happening here in Texas where I live!
0.9593891501426696,Makes me happy in look of my child
0.14983732998371124,Let me see for free
0.3123171329498291,It’s will take up the access of the internet
0.551830530166626,And how long and by whom would training take place
0.5377505421638489,Nothing different
0.606514573097229,The colors appeal to me
0.9257615804672241,"Students need accountability, but also a chance to prepare themselves for real life"
0.9502512812614441,Keep the game clean of controversy
0.14380207657814026,I don't think they have them
0.24278271198272705,I don't shop at sam's club
0.054146397858858115,There is not anything that I do not use
0.935970664024353,I am usually going for something I am excited about buying!
0.3891123831272125,Some kind of services
0.9358047246932985,They have most of what I need at a price that I don't mind paying
0.7263925075531006,Finding appropriate referral doctor
0.3816936910152435,Cost of education is to much
0.6601690649986267,The installer was a family friend
0.690633237361908,It's good to be away for a while so that people have more interest in the show when it comes back
0.26811420917510986,How much is the actual phone
0.32711684703826904,Dude I don't know
0.92177152633667,It looks more like real meat and has the veggies and gravy
0.6776794195175171,Driving there
0.9422721862792968,A professional who can make medical decisions at my house
0.968502163887024,Confident person
0.9043066501617432,I have a craving for them
0.7167410254478455,Because if I have to go into the store for some Items I may as well get them all inside
0.8457663655281067,Amazon is an easy to use and shop website
0.7666723728179932,It's a welcoming brand because it is a specialty store that has what others don't have
0.9795963168144226,High energy efficiency
0.8615744709968567,Backup power
0.4197207093238831,I haven't really used it yet
0.4275385439395905,Better items and better service
0.8339734077453613,Keep costs down
0.2540326416492462,I don't believe in placing judgment on people
0.9298393130302428,How reliable will be the service
0.23945677280426025,Layout of store
0.2238585203886032,Hiding eggs
0.68231600522995,I would come in every day
0.996753990650177,"Close to home, great value"
0.1452326774597168,"No concerns, not really interested in this"
0.6021344065666199,Research on toys etc is done for you and you see the top rated items
0.5244115591049194,"However, I don't want to talk about weird inappropriate stuff"
0.2636556923389435,The interface could improve and I would like to see a basecamp app for google play and iOS
0.667816162109375,Low sugar real fruit juices
0.9466787576675416,The ability to ask for recipes I have wanted to try and for food to be packaged eco friendly
0.92613285779953,Nice smell
0.8744844794273376,It is a great restaurant to go weekly
0.5753543376922607,Looks of items
0.9654348492622375,Everything I wanted is right there
0.809884250164032,Faster shipping on ordered products
0.7718404531478882,People are gonna want to tune in and see what the show is like now
0.4014609158039093,Service their customers
0.1562509983778,Scientists will do more research
0.9948706030845642,Good quality and great prices
0.8392559885978699,I liked I got what I needed for cheap
0.5487422347068787,Appropriateness of consult provided
0.3687798082828522,Can shop for other stuffs
0.9880661964416504,This seems to be just some of the best that you can truly enjoy for your pet at any given time
0.6186239719390869,It has old and new designs
0.5986406207084656,Randazzo
0.9607529044151306,"Timely, less restrictions follow up"
0.9842939972877502,"It looks loaded up good, and I like that bread"
0.6947163343429565,Loads of meat
0.5037458539009094,Jewelry foods
0.8752316236495972,It's not overly costly
0.970236837863922,I think it is all very useful especially when people are not sure about their sexual
0.7965295910835266,Because I like this I type of games
0.775772213935852,It is a good thing
0.9302722811698914,This is a good informative ad
0.8454050421714783,Customer Service is excellent
0.8234152793884277,Logo name and color combination is good
0.5587819814682007,I am going to buy the product no matter what
0.839232861995697,Having Dinner with my loved ones
0.8825154304504395,"Close to home and it is a one stop shop where you can get groceries, gas, pharmacy"
0.9368292689323424,Smoothies help me maintain a healthy weight
0.048939719796180725,I only care about what the product tastes like or does
0.14824040234088898,What about customer service?
0.4851061701774597,Phone access
0.6206287145614624,When I want something sweet
0.4615854620933533,Get rid of the products other than flights
0.2981618642807007,Small business
0.7344051003456116,Enrollment - online education is the area with most growth potential
0.9560991525650024,Cool down with cool flavors
0.6077870726585388,Flight options on short notice
0.5185926556587219,Finances; I suppose more students is the key
0.8423375487327576,More incentives
0.9490349292755128,Everyday low prices and it's convenient
0.27066031098365784,"Cost, and timing of the rehab"
0.5414514541625977,That its on sale more often than the others
0.5433795452117921,Cost of using the internet will increase in the near future for sure..
0.4065361917018889,Just come in mind
0.31914451718330383,Cost on top of medicare
0.4144694805145264,Not sure how good the network coverage would be
0.006588735617697239,Someone got scented lotion and can't use it
0.8028056025505066,Because I can get what I want for a reasonable price
0.6816245913505554,Want all
0.9628294706344604,Everything is fresh
0.07284354418516159,I did not buy my phone that I have now; it was given to me
0.9206216335296632,I like the way it never misses what I say when I speak to it
0.8059017658233643,I use it to cook
0.012829485349357128,Not celebrated here
0.98456406593322765,I love everything in my car
0.4642644822597504,I suppose I need to share with more people to help with the cost of LRP
0.17257849872112274,Short enough to make you want to know more & do research
0.9768789410591124,I love this retailer because of it prices
0.10838758945465088,Fees to certain internet users
0.6724054217338562,"Will someone help care for him, once they transitions from hospital to home"
0.0029983301647007465,Dry and not appealing
0.9367209076881408,Able to stay in own home
0.2964884638786316,I don't have any questions
0.990764021873474,Good and reliable company
0.974336802959442,It looks so good I'd have to buy one
0.011380513198673723,Failure of unit
0.9424759149551392,He's awesome
0.3873156905174256,If hospice care would be able to handle his pain
0.19258293509483326,User interface needs work
0.6741672158241272,Selection is vast
0.4088791608810425,"I will retire from my job at Sacramento County, Ca in about 3.5 years"
0.9022496938705444,Facilitate follow up
0.7144229412078857,Needed the repair
0.9178014397621156,"It is a special date, i love give my love to my friends"
0.5178130269050598,They keep quiet before because they were scared to speak
0.997921109199524,They smell great and are great quality oils
0.9639484286308287,The staff makes you feel welcomed
0.963731586933136,It's great to to command the speaker by voice
0.9548872709274292,Calming
0.9001587033271791,I was looking for a quick easy solution to one of my kids needs and Walmart came to the rescue
0.7507473826408386,The Dell site allows customization
0.6712116003036499,For replacement of the old
0.9734356999397278,It is awesome and work really good
0.014196803793311119,"Nothing, do not want it because of expense"
0.787505030632019,The total devastation of Puerto Rico
0.9095610976219176,More awareness of the product and
0.7642394304275513,I live in path of it
0.7350600361824036,They have a lot of meat
0.38560751080513,To prevent HIV
0.8207256197929382,Make it easier to coordinate care
0.12862259149551392,Its a app nobody knows enyting about it
0.8282099366188049,What tasks would the home health care people provide
0.9600117802619934,Organic produce priced right for my budget
0.5760126113891602,Problems related to health risks
0.8508076071739197,The baby toys and also the kidbox
0.4049221873283386,"Would the caregiver be kind and gentle, understanding?"
0.8807541131973267,Prices are reasonable
0.7936607003211975,"Air ticket availability is higher than other airline's loyalty program, e.g"
0.11789638549089433,I am a sexually active gay man at risk for sexual assault
0.9396846890449524,Has been true to my wishes and orders
0.11265230923891068,No place is not needed
0.8213544487953186,It's something I could work into my daily
0.9672201871871948,Looks like a good deal
0.9101040959358216,Sending my mother a nice gift
0.9574390053749084,Had marked downs and good quality goods
0.7984395623207092,Family heating
0.9164875745773317,I like the warfare on space faring civilizations and I like the concept and genre of this game
0.8921611905097961,"Ford vehicles are built ford strong, just as Walmart"
0.504838764667511,Because life is an elevating word in itself
0.8141302466392517,How close it to my home
0.475521594285965,If I get a good price
0.6769564151763916,A person who is into athletics is the kind of person I see wearing this brand
0.6722503900527954,If you treat me well
0.428399920463562,Ty
0.9540886878967284,Makes you want to help
0.9211875796318054,Different paths and it's finally online
0.748081386089325,That is all I have to say at this time
0.97736656665802,I love the outdoors and this store is a pleasure shopping at
0.3133015036582947,Offer discounts and be able to use coupons
0.5102168917655945,Drop it
0.5639990568161011,"Many categories of outdoor items collected in a single, quality store"
0.3961479961872101,More advice on selling
0.8863245248794556,The schedule of events
0.7850983142852783,It is a very deal for unlimited service
0.8311354517936707,My language is important for me
0.5716202259063721,Especially of the 1st semester men
0.9824426174163818,"Great prices, sale section and each store is laid out in a similar manner"
0.3882017433643341,I have never had a time when my returns were not honored
0.6021302938461304,They have a large selection of bicycle accessories
0.9557076096534728,A warm summer day and I need an afternoon snack
0.9892591834068298,Great deals n variety
0.9562705755233764,Gourmet food at fast food prices
0.4237888157367706,Majority of the universities are instructional and research
0.9817772507667542,I researched every level of vehicle and purchased or had upgraded just what we wanted
0.5743569731712341,1 stop shop for almost everything
0.5791453719139099,Navigation
0.9826349020004272,Always has what I want at competitive prices!
0.3942544460296631,It seems like it is from a company that is trying to help parents make life easier
0.8538849949836731,What will I need to know
0.8138567209243774,You are fully equipped to participate in any sport or activity you want to participate in
0.5642203092575073,Price for the bulk of items
0.01325790211558342,Stock does not get replenished
0.8882908225059509,"Smiley face, low prices, weird people, dingy stores, mcdonalds, subway, candy, old people checking"
0.2113759070634842,Well for starters you want me to do this but I have to pay for it?
0.7100019454956055,Lane check
0.8102143406867981,Like working in construction like regular people
0.6582942605018616,Solve problems efficiently
0.96378493309021,Food and fun
0.5266501307487488,I have questions before deciding
0.33318835496902466,I have no need
0.9841254353523254,Excellent rewards
0.9049697518348694,I use everything
0.016695518046617508,"I was past the 30 day policy, but desperately needed to return it"
0.9779130816459656,It helps to keep up with my home native languages
0.9264513254165648,I like most dungeons and dragons based games
0.4839923679828644,They invite everyone to participate in different activities in the store
0.9395785331726074,I went there once for a week and loved it
0.9882681965827942,"Easy to take with me, healthy for me, not very expensive, can drink daily, great for after exercise"
0.9971992373466492,For someone who doesn't have time to cook tons of good meals these really help keep you full and also give you the vitamins you need
0.5616863369941711,Can I keep my number?
0.328637033700943,How many times do I have to do this?
